dimension_id,indicator,value,table_id
a8844ec7-eb4b-49f7-96ed-bae732518d90,Certification schemes – A little helpful,9 (30.0%),748891e1-3021-49c4-b890-e2bbee0436f6
1f1350d1-d6fb-4552-96f9-fc11ee0b194b,Certification schemes – A little helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
c1546055-8530-4976-ae66-5c6521c943e7,Certification schemes – A little helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
d461598a-4320-45d6-b1ec-4f826ef08b53,Certification schemes – A little helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
8b7d5656-4df7-4218-a8a8-a312bff25da4,Certification schemes – A little helpful,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
000e44ff-fb5f-4aed-9e1c-8383ceb7a07c,Certification schemes – A little helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
a120852b-3331-419a-b448-435a828c0a5e,Certification schemes – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
2a90f5b5-f425-474f-9a73-7dd919f428a8,Certification schemes – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
7f46235f-c06c-4ae4-af2b-be0caa43b309,Certification schemes – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
6f7adaf0-8d95-4da5-80ee-6d10768fd77b,Certification schemes – A little helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
f2d48f01-8fa6-4a11-9f36-9c51fe7eec25,Certification schemes – A little helpful,10 (33.3%),748891e1-3021-49c4-b890-e2bbee0436f6
4185dc3d-8154-42f4-ba30-b525b1257500,Certification schemes – A little helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c78cd2c7-ff0a-4ec0-80e8-b9c7cf38923a,Certification schemes – A little helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
127cbde5-9675-43ab-852d-6cadae2ce26d,Certification schemes – A little helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
13ac4bea-e137-4467-9810-0808238a196c,Certification schemes – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ec4d901f-f465-48ed-a621-5c25ea87d80a,Certification schemes – Helpful,15 (50.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c8a9c1f0-38f0-4aaf-aaa6-74d9a99d316e,Certification schemes – Helpful,13 (43.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c2571ced-e511-4752-88c2-8f41150dc1ca,Certification schemes – Helpful,16 (53.3%),748891e1-3021-49c4-b890-e2bbee0436f6
e1fd9b53-9ee7-4292-ad1c-6270a9b9c22e,Certification schemes – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
0caf785d-b2b2-4a6d-8b4f-f88d137bc0b6,Certification schemes – Helpful,17 (56.7%),748891e1-3021-49c4-b890-e2bbee0436f6
f83a7cf5-bb04-407e-b3ca-6bf7e1f1f5ba,Certification schemes – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
9e4f0808-9a4f-41dd-adbb-1dd0fad3ba5f,Certification schemes – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ff8d87e4-d214-4c4c-9b90-286fb5a150f3,Certification schemes – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
11b2a99b-e846-4596-9d10-81b966219fc3,Certification schemes – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
fc4d96a6-8aaf-47fa-9703-87b8a1a15dac,Certification schemes – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
ab86b96c-7677-4254-a436-1127d04141c0,Certification schemes – Helpful,9 (30.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c823370b-0454-425d-9920-40bda285f813,Certification schemes – Helpful,15 (50.0%),748891e1-3021-49c4-b890-e2bbee0436f6
23719c5c-44d6-4090-9040-4a4d41488fb0,Certification schemes – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
a8844ec7-eb4b-49f7-96ed-bae732518d90,Certification schemes – Helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
1f1350d1-d6fb-4552-96f9-fc11ee0b194b,Certification schemes – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c1546055-8530-4976-ae66-5c6521c943e7,Certification schemes – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
d461598a-4320-45d6-b1ec-4f826ef08b53,Certification schemes – Helpful,16 (53.3%),748891e1-3021-49c4-b890-e2bbee0436f6
8b7d5656-4df7-4218-a8a8-a312bff25da4,Certification schemes – Helpful,17 (56.7%),748891e1-3021-49c4-b890-e2bbee0436f6
000e44ff-fb5f-4aed-9e1c-8383ceb7a07c,Certification schemes – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
a120852b-3331-419a-b448-435a828c0a5e,Certification schemes – Helpful,17 (56.7%),748891e1-3021-49c4-b890-e2bbee0436f6
2a90f5b5-f425-474f-9a73-7dd919f428a8,Certification schemes – Helpful,15 (50.0%),748891e1-3021-49c4-b890-e2bbee0436f6
7f46235f-c06c-4ae4-af2b-be0caa43b309,Certification schemes – Helpful,17 (56.7%),748891e1-3021-49c4-b890-e2bbee0436f6
6f7adaf0-8d95-4da5-80ee-6d10768fd77b,Certification schemes – Helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
f2d48f01-8fa6-4a11-9f36-9c51fe7eec25,Certification schemes – Helpful,9 (30.0%),748891e1-3021-49c4-b890-e2bbee0436f6
4185dc3d-8154-42f4-ba30-b525b1257500,Certification schemes – Helpful,13 (43.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c78cd2c7-ff0a-4ec0-80e8-b9c7cf38923a,Certification schemes – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
127cbde5-9675-43ab-852d-6cadae2ce26d,Certification schemes – Helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
13ac4bea-e137-4467-9810-0808238a196c,Certification schemes – Very helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
ec4d901f-f465-48ed-a621-5c25ea87d80a,Certification schemes – Very helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c8a9c1f0-38f0-4aaf-aaa6-74d9a99d316e,Certification schemes – Very helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c2571ced-e511-4752-88c2-8f41150dc1ca,Certification schemes – Very helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
e1fd9b53-9ee7-4292-ad1c-6270a9b9c22e,Certification schemes – Very helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
0caf785d-b2b2-4a6d-8b4f-f88d137bc0b6,Certification schemes – Very helpful,10 (33.3%),748891e1-3021-49c4-b890-e2bbee0436f6
f83a7cf5-bb04-407e-b3ca-6bf7e1f1f5ba,Certification schemes – Very helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
9e4f0808-9a4f-41dd-adbb-1dd0fad3ba5f,Certification schemes – Very helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
ff8d87e4-d214-4c4c-9b90-286fb5a150f3,Certification schemes – Very helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
11b2a99b-e846-4596-9d10-81b966219fc3,Certification schemes – Very helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
fc4d96a6-8aaf-47fa-9703-87b8a1a15dac,Certification schemes – Very helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ab86b96c-7677-4254-a436-1127d04141c0,Certification schemes – Very helpful,16 (53.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c823370b-0454-425d-9920-40bda285f813,Certification schemes – Very helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
23719c5c-44d6-4090-9040-4a4d41488fb0,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
a8844ec7-eb4b-49f7-96ed-bae732518d90,Certification schemes – Very helpful,10 (33.3%),748891e1-3021-49c4-b890-e2bbee0436f6
1f1350d1-d6fb-4552-96f9-fc11ee0b194b,Certification schemes – Very helpful,9 (30.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c1546055-8530-4976-ae66-5c6521c943e7,Certification schemes – Very helpful,9 (30.0%),748891e1-3021-49c4-b890-e2bbee0436f6
d461598a-4320-45d6-b1ec-4f826ef08b53,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
8b7d5656-4df7-4218-a8a8-a312bff25da4,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
000e44ff-fb5f-4aed-9e1c-8383ceb7a07c,Certification schemes – Very helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
a120852b-3331-419a-b448-435a828c0a5e,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
2a90f5b5-f425-474f-9a73-7dd919f428a8,Certification schemes – Very helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
7f46235f-c06c-4ae4-af2b-be0caa43b309,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
6f7adaf0-8d95-4da5-80ee-6d10768fd77b,Certification schemes – Very helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
f2d48f01-8fa6-4a11-9f36-9c51fe7eec25,Certification schemes – Very helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
4185dc3d-8154-42f4-ba30-b525b1257500,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
c78cd2c7-ff0a-4ec0-80e8-b9c7cf38923a,Certification schemes – Very helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
127cbde5-9675-43ab-852d-6cadae2ce26d,Certification schemes – Very helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
13ac4bea-e137-4467-9810-0808238a196c,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ec4d901f-f465-48ed-a621-5c25ea87d80a,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c8a9c1f0-38f0-4aaf-aaa6-74d9a99d316e,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c2571ced-e511-4752-88c2-8f41150dc1ca,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
e1fd9b53-9ee7-4292-ad1c-6270a9b9c22e,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
0caf785d-b2b2-4a6d-8b4f-f88d137bc0b6,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
f83a7cf5-bb04-407e-b3ca-6bf7e1f1f5ba,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
9e4f0808-9a4f-41dd-adbb-1dd0fad3ba5f,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
ff8d87e4-d214-4c4c-9b90-286fb5a150f3,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
11b2a99b-e846-4596-9d10-81b966219fc3,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
fc4d96a6-8aaf-47fa-9703-87b8a1a15dac,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ab86b96c-7677-4254-a436-1127d04141c0,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c823370b-0454-425d-9920-40bda285f813,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
23719c5c-44d6-4090-9040-4a4d41488fb0,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
a8844ec7-eb4b-49f7-96ed-bae732518d90,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
1f1350d1-d6fb-4552-96f9-fc11ee0b194b,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c1546055-8530-4976-ae66-5c6521c943e7,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
d461598a-4320-45d6-b1ec-4f826ef08b53,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
8b7d5656-4df7-4218-a8a8-a312bff25da4,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
000e44ff-fb5f-4aed-9e1c-8383ceb7a07c,Regulations – Not helpful at all,2 (6.7%),748891e1-3021-49c4-b890-e2bbee0436f6
a120852b-3331-419a-b448-435a828c0a5e,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
2a90f5b5-f425-474f-9a73-7dd919f428a8,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
7f46235f-c06c-4ae4-af2b-be0caa43b309,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
6f7adaf0-8d95-4da5-80ee-6d10768fd77b,Regulations – Not helpful at all,1 (3.3%),748891e1-3021-49c4-b890-e2bbee0436f6
f2d48f01-8fa6-4a11-9f36-9c51fe7eec25,Regulations – Not helpful at all,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
4185dc3d-8154-42f4-ba30-b525b1257500,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c78cd2c7-ff0a-4ec0-80e8-b9c7cf38923a,Regulations – Not helpful at all,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
127cbde5-9675-43ab-852d-6cadae2ce26d,Regulations – Not helpful at all,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
13ac4bea-e137-4467-9810-0808238a196c,Regulations – A little helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ec4d901f-f465-48ed-a621-5c25ea87d80a,Regulations – A little helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c8a9c1f0-38f0-4aaf-aaa6-74d9a99d316e,Regulations – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
c2571ced-e511-4752-88c2-8f41150dc1ca,Regulations – A little helpful,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
e1fd9b53-9ee7-4292-ad1c-6270a9b9c22e,Regulations – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
0caf785d-b2b2-4a6d-8b4f-f88d137bc0b6,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
f83a7cf5-bb04-407e-b3ca-6bf7e1f1f5ba,Regulations – A little helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
9e4f0808-9a4f-41dd-adbb-1dd0fad3ba5f,Regulations – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
ff8d87e4-d214-4c4c-9b90-286fb5a150f3,Regulations – A little helpful,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
11b2a99b-e846-4596-9d10-81b966219fc3,Regulations – A little helpful,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
fc4d96a6-8aaf-47fa-9703-87b8a1a15dac,Regulations – A little helpful,0 (0.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ab86b96c-7677-4254-a436-1127d04141c0,Regulations – A little helpful,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c823370b-0454-425d-9920-40bda285f813,Regulations – A little helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
23719c5c-44d6-4090-9040-4a4d41488fb0,Regulations – A little helpful,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
a8844ec7-eb4b-49f7-96ed-bae732518d90,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
1f1350d1-d6fb-4552-96f9-fc11ee0b194b,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c1546055-8530-4976-ae66-5c6521c943e7,Regulations – A little helpful,2 (6.7%),748891e1-3021-49c4-b890-e2bbee0436f6
d461598a-4320-45d6-b1ec-4f826ef08b53,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
8b7d5656-4df7-4218-a8a8-a312bff25da4,Regulations – A little helpful,6 (20.0%),748891e1-3021-49c4-b890-e2bbee0436f6
000e44ff-fb5f-4aed-9e1c-8383ceb7a07c,Regulations – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
a120852b-3331-419a-b448-435a828c0a5e,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
2a90f5b5-f425-474f-9a73-7dd919f428a8,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
7f46235f-c06c-4ae4-af2b-be0caa43b309,Regulations – A little helpful,3 (10.0%),748891e1-3021-49c4-b890-e2bbee0436f6
6f7adaf0-8d95-4da5-80ee-6d10768fd77b,Regulations – A little helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
f2d48f01-8fa6-4a11-9f36-9c51fe7eec25,Regulations – A little helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
4185dc3d-8154-42f4-ba30-b525b1257500,Regulations – A little helpful,5 (16.7%),748891e1-3021-49c4-b890-e2bbee0436f6
c78cd2c7-ff0a-4ec0-80e8-b9c7cf38923a,Regulations – A little helpful,4 (13.3%),748891e1-3021-49c4-b890-e2bbee0436f6
127cbde5-9675-43ab-852d-6cadae2ce26d,Regulations – A little helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
13ac4bea-e137-4467-9810-0808238a196c,Regulations – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
ec4d901f-f465-48ed-a621-5c25ea87d80a,Regulations – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
c8a9c1f0-38f0-4aaf-aaa6-74d9a99d316e,Regulations – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
c2571ced-e511-4752-88c2-8f41150dc1ca,Regulations – Helpful,9 (30.0%),748891e1-3021-49c4-b890-e2bbee0436f6
e1fd9b53-9ee7-4292-ad1c-6270a9b9c22e,Regulations – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
0caf785d-b2b2-4a6d-8b4f-f88d137bc0b6,Regulations – Helpful,13 (43.3%),748891e1-3021-49c4-b890-e2bbee0436f6
f83a7cf5-bb04-407e-b3ca-6bf7e1f1f5ba,Regulations – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
9e4f0808-9a4f-41dd-adbb-1dd0fad3ba5f,Regulations – Helpful,10 (33.3%),748891e1-3021-49c4-b890-e2bbee0436f6
ff8d87e4-d214-4c4c-9b90-286fb5a150f3,Regulations – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
11b2a99b-e846-4596-9d10-81b966219fc3,Regulations – Helpful,18 (60.0%),748891e1-3021-49c4-b890-e2bbee0436f6
fc4d96a6-8aaf-47fa-9703-87b8a1a15dac,Regulations – Helpful,15 (50.0%),748891e1-3021-49c4-b890-e2bbee0436f6
ab86b96c-7677-4254-a436-1127d04141c0,Regulations – Helpful,10 (33.3%),748891e1-3021-49c4-b890-e2bbee0436f6
c823370b-0454-425d-9920-40bda285f813,Regulations – Helpful,8 (26.7%),748891e1-3021-49c4-b890-e2bbee0436f6
23719c5c-44d6-4090-9040-4a4d41488fb0,Regulations – Helpful,16 (53.3%),748891e1-3021-49c4-b890-e2bbee0436f6
a8844ec7-eb4b-49f7-96ed-bae732518d90,Regulations – Helpful,11 (36.7%),748891e1-3021-49c4-b890-e2bbee0436f6
1f1350d1-d6fb-4552-96f9-fc11ee0b194b,Regulations – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
c1546055-8530-4976-ae66-5c6521c943e7,Regulations – Helpful,18 (60.0%),748891e1-3021-49c4-b890-e2bbee0436f6
d461598a-4320-45d6-b1ec-4f826ef08b53,Regulations – Helpful,15 (50.0%),748891e1-3021-49c4-b890-e2bbee0436f6
8b7d5656-4df7-4218-a8a8-a312bff25da4,Regulations – Helpful,18 (60.0%),748891e1-3021-49c4-b890-e2bbee0436f6
000e44ff-fb5f-4aed-9e1c-8383ceb7a07c,Regulations – Helpful,7 (23.3%),748891e1-3021-49c4-b890-e2bbee0436f6
a120852b-3331-419a-b448-435a828c0a5e,Regulations – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
2a90f5b5-f425-474f-9a73-7dd919f428a8,Regulations – Helpful,12 (40.0%),748891e1-3021-49c4-b890-e2bbee0436f6
7f46235f-c06c-4ae4-af2b-be0caa43b309,Regulations – Helpful,14 (46.7%),748891e1-3021-49c4-b890-e2bbee0436f6
