dimension_id,indicator,value,table_id
3355ac9b-37a2-48d0-b07a-49f462aa6909,Hiring staff (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
a99b77f0-99d1-4667-bf86-47d67cb8d349,Hiring staff (No),17 (56.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
c37ff945-9deb-4ac4-832f-15ff9011d7cd,Hiring staff (No),10 (33.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e827d77b-3c14-4b13-879a-a558d9aee17d,Hiring staff (No),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
fb0bdc31-5811-4ef6-a81b-f139ff808051,Hiring staff (No),11 (36.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
187f8815-7eb9-4143-abeb-607837077b34,Hiring staff (No),6 (20.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cbfd8480-729a-4b59-9776-373979e5dc13,Hiring staff (No),9 (30.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7324c5ea-7233-48f6-823e-568c79afa9c9,Hiring staff (No),5 (16.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
54ba9371-790c-41f5-9362-03840401ba2b,Hiring staff (No),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8dc1fa0f-6402-4f13-a56e-1a15371e0d97,Hiring staff (No),15 (50.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
36352977-32b0-4c0c-bdc1-e844c48d151b,Hiring staff (No),5 (17.2),18f7fc60-09a2-4caa-a7ef-917e96b1af87
83fa9070-bc37-4de6-be8a-8dd4cde56cea,Hiring staff (No),7 (23.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3c4e5777-c133-490b-87ae-ee36c892a8b7,Hiring staff (No),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8c2e0ae0-6c31-4fb2-a558-3f92d99092d8,Hiring staff (No),15 (50.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
309da97b-b7ef-4e0f-a311-a8294e055eae,Hiring staff (No),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e6189c0e-9bd5-4ba6-91b2-dbd33b170c2f,Hiring staff (No),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7d9edf49-18e7-4161-8337-a3ca85af7c63,Hiring staff (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7e7dd7ab-3689-422e-a632-a33d4b64d457,Hiring staff (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
228bf8ea-ef39-4f62-8008-bdabe9904163,Hiring staff (No),6 (20.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
d3612088-7a2f-4f89-84dd-e5d920e92f38,Hiring staff (No),12 (40.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
62c1b874-53f8-4f95-8051-ffe2710175bf,Hiring staff (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e9a83d3c-f21b-41df-b766-21e2988de725,Hiring staff (No),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8ccd735a-f91b-4247-b4f5-76313f81b966,Hiring staff (No),4 (13.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cb7727cc-6dfb-4feb-a1c0-061d7e1c726a,Hiring staff (No),5 (16.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
effa60f6-7f16-4a69-af9c-59382208b537,Hiring staff (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3386c66d-f57f-4f54-b642-2373aebf53c2,Hiring staff (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
2bff4ddc-b3e4-46c8-a84b-4bab18d4d13e,Hiring staff (Yes),21 (70.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
664b4dd4-76f1-4e6a-9fa0-f6ade4157d12,Hiring staff (Yes),11 (36.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3355ac9b-37a2-48d0-b07a-49f462aa6909,Hiring staff (Yes),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
a99b77f0-99d1-4667-bf86-47d67cb8d349,Hiring staff (Yes),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
c37ff945-9deb-4ac4-832f-15ff9011d7cd,Hiring staff (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e827d77b-3c14-4b13-879a-a558d9aee17d,Hiring staff (Yes),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
fb0bdc31-5811-4ef6-a81b-f139ff808051,Hiring staff (Yes),19 (63.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
187f8815-7eb9-4143-abeb-607837077b34,Hiring staff (Yes),24 (80.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cbfd8480-729a-4b59-9776-373979e5dc13,Hiring staff (Yes),21 (70.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7324c5ea-7233-48f6-823e-568c79afa9c9,Hiring staff (Yes),25 (83.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
54ba9371-790c-41f5-9362-03840401ba2b,Hiring staff (Yes),12 (40.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8dc1fa0f-6402-4f13-a56e-1a15371e0d97,Hiring staff (Yes),15 (50.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
36352977-32b0-4c0c-bdc1-e844c48d151b,Hiring staff (Yes),24 (82.8),18f7fc60-09a2-4caa-a7ef-917e96b1af87
83fa9070-bc37-4de6-be8a-8dd4cde56cea,Hiring staff (Yes),23 (76.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3c4e5777-c133-490b-87ae-ee36c892a8b7,Hiring staff (Yes),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8c2e0ae0-6c31-4fb2-a558-3f92d99092d8,Hiring staff (Yes),15 (50.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
309da97b-b7ef-4e0f-a311-a8294e055eae,Hiring staff (Yes),17 (56.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e6189c0e-9bd5-4ba6-91b2-dbd33b170c2f,Hiring staff (Yes),17 (56.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7d9edf49-18e7-4161-8337-a3ca85af7c63,Hiring staff (Yes),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7e7dd7ab-3689-422e-a632-a33d4b64d457,Hiring staff (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
228bf8ea-ef39-4f62-8008-bdabe9904163,Hiring staff (Yes),24 (80.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
d3612088-7a2f-4f89-84dd-e5d920e92f38,Hiring staff (Yes),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
62c1b874-53f8-4f95-8051-ffe2710175bf,Hiring staff (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e9a83d3c-f21b-41df-b766-21e2988de725,Hiring staff (Yes),12 (40.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8ccd735a-f91b-4247-b4f5-76313f81b966,Hiring staff (Yes),26 (86.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cb7727cc-6dfb-4feb-a1c0-061d7e1c726a,Hiring staff (Yes),25 (83.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
effa60f6-7f16-4a69-af9c-59382208b537,R&D on AI (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3386c66d-f57f-4f54-b642-2373aebf53c2,R&D on AI (No),12 (40.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
2bff4ddc-b3e4-46c8-a84b-4bab18d4d13e,R&D on AI (No),9 (30.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
664b4dd4-76f1-4e6a-9fa0-f6ade4157d12,R&D on AI (No),4 (13.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3355ac9b-37a2-48d0-b07a-49f462aa6909,R&D on AI (No),5 (16.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
a99b77f0-99d1-4667-bf86-47d67cb8d349,R&D on AI (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
c37ff945-9deb-4ac4-832f-15ff9011d7cd,R&D on AI (No),9 (30.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e827d77b-3c14-4b13-879a-a558d9aee17d,R&D on AI (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
fb0bdc31-5811-4ef6-a81b-f139ff808051,R&D on AI (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
187f8815-7eb9-4143-abeb-607837077b34,R&D on AI (No),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cbfd8480-729a-4b59-9776-373979e5dc13,R&D on AI (No),5 (16.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7324c5ea-7233-48f6-823e-568c79afa9c9,R&D on AI (No),10 (33.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
54ba9371-790c-41f5-9362-03840401ba2b,R&D on AI (No),12 (40.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8dc1fa0f-6402-4f13-a56e-1a15371e0d97,R&D on AI (No),10 (33.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
36352977-32b0-4c0c-bdc1-e844c48d151b,R&D on AI (No),7 (24.1),18f7fc60-09a2-4caa-a7ef-917e96b1af87
83fa9070-bc37-4de6-be8a-8dd4cde56cea,R&D on AI (No),7 (23.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3c4e5777-c133-490b-87ae-ee36c892a8b7,R&D on AI (No),7 (23.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8c2e0ae0-6c31-4fb2-a558-3f92d99092d8,R&D on AI (No),10 (33.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
309da97b-b7ef-4e0f-a311-a8294e055eae,R&D on AI (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e6189c0e-9bd5-4ba6-91b2-dbd33b170c2f,R&D on AI (No),12 (40.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7d9edf49-18e7-4161-8337-a3ca85af7c63,R&D on AI (No),10 (33.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7e7dd7ab-3689-422e-a632-a33d4b64d457,R&D on AI (No),6 (20.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
228bf8ea-ef39-4f62-8008-bdabe9904163,R&D on AI (No),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
d3612088-7a2f-4f89-84dd-e5d920e92f38,R&D on AI (No),7 (23.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
62c1b874-53f8-4f95-8051-ffe2710175bf,R&D on AI (No),5 (16.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e9a83d3c-f21b-41df-b766-21e2988de725,R&D on AI (No),5 (16.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8ccd735a-f91b-4247-b4f5-76313f81b966,R&D on AI (No),4 (13.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cb7727cc-6dfb-4feb-a1c0-061d7e1c726a,R&D on AI (No),3 (10.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
effa60f6-7f16-4a69-af9c-59382208b537,R&D on AI (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3386c66d-f57f-4f54-b642-2373aebf53c2,R&D on AI (Yes),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
2bff4ddc-b3e4-46c8-a84b-4bab18d4d13e,R&D on AI (Yes),21 (70.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
664b4dd4-76f1-4e6a-9fa0-f6ade4157d12,R&D on AI (Yes),26 (86.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3355ac9b-37a2-48d0-b07a-49f462aa6909,R&D on AI (Yes),25 (83.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
a99b77f0-99d1-4667-bf86-47d67cb8d349,R&D on AI (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
c37ff945-9deb-4ac4-832f-15ff9011d7cd,R&D on AI (Yes),21 (70.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e827d77b-3c14-4b13-879a-a558d9aee17d,R&D on AI (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
fb0bdc31-5811-4ef6-a81b-f139ff808051,R&D on AI (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
187f8815-7eb9-4143-abeb-607837077b34,R&D on AI (Yes),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cbfd8480-729a-4b59-9776-373979e5dc13,R&D on AI (Yes),25 (83.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7324c5ea-7233-48f6-823e-568c79afa9c9,R&D on AI (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
54ba9371-790c-41f5-9362-03840401ba2b,R&D on AI (Yes),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8dc1fa0f-6402-4f13-a56e-1a15371e0d97,R&D on AI (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
36352977-32b0-4c0c-bdc1-e844c48d151b,R&D on AI (Yes),22 (75.9),18f7fc60-09a2-4caa-a7ef-917e96b1af87
83fa9070-bc37-4de6-be8a-8dd4cde56cea,R&D on AI (Yes),23 (76.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3c4e5777-c133-490b-87ae-ee36c892a8b7,R&D on AI (Yes),23 (76.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8c2e0ae0-6c31-4fb2-a558-3f92d99092d8,R&D on AI (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
309da97b-b7ef-4e0f-a311-a8294e055eae,R&D on AI (Yes),22 (73.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e6189c0e-9bd5-4ba6-91b2-dbd33b170c2f,R&D on AI (Yes),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7d9edf49-18e7-4161-8337-a3ca85af7c63,R&D on AI (Yes),20 (66.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7e7dd7ab-3689-422e-a632-a33d4b64d457,R&D on AI (Yes),24 (80.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
228bf8ea-ef39-4f62-8008-bdabe9904163,R&D on AI (Yes),17 (56.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
d3612088-7a2f-4f89-84dd-e5d920e92f38,R&D on AI (Yes),23 (76.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
62c1b874-53f8-4f95-8051-ffe2710175bf,R&D on AI (Yes),25 (83.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e9a83d3c-f21b-41df-b766-21e2988de725,R&D on AI (Yes),25 (83.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8ccd735a-f91b-4247-b4f5-76313f81b966,R&D on AI (Yes),26 (86.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cb7727cc-6dfb-4feb-a1c0-061d7e1c726a,R&D on AI (Yes),27 (90.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
effa60f6-7f16-4a69-af9c-59382208b537,Purchase off-the-shelf (No),15 (50.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3386c66d-f57f-4f54-b642-2373aebf53c2,Purchase off-the-shelf (No),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
2bff4ddc-b3e4-46c8-a84b-4bab18d4d13e,Purchase off-the-shelf (No),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
664b4dd4-76f1-4e6a-9fa0-f6ade4157d12,Purchase off-the-shelf (No),11 (36.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3355ac9b-37a2-48d0-b07a-49f462aa6909,Purchase off-the-shelf (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
a99b77f0-99d1-4667-bf86-47d67cb8d349,Purchase off-the-shelf (No),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
c37ff945-9deb-4ac4-832f-15ff9011d7cd,Purchase off-the-shelf (No),19 (63.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e827d77b-3c14-4b13-879a-a558d9aee17d,Purchase off-the-shelf (No),9 (30.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
fb0bdc31-5811-4ef6-a81b-f139ff808051,Purchase off-the-shelf (No),9 (30.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
187f8815-7eb9-4143-abeb-607837077b34,Purchase off-the-shelf (No),9 (30.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
cbfd8480-729a-4b59-9776-373979e5dc13,Purchase off-the-shelf (No),14 (46.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7324c5ea-7233-48f6-823e-568c79afa9c9,Purchase off-the-shelf (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
54ba9371-790c-41f5-9362-03840401ba2b,Purchase off-the-shelf (No),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8dc1fa0f-6402-4f13-a56e-1a15371e0d97,Purchase off-the-shelf (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
36352977-32b0-4c0c-bdc1-e844c48d151b,Purchase off-the-shelf (No),12 (41.4),18f7fc60-09a2-4caa-a7ef-917e96b1af87
83fa9070-bc37-4de6-be8a-8dd4cde56cea,Purchase off-the-shelf (No),13 (43.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
3c4e5777-c133-490b-87ae-ee36c892a8b7,Purchase off-the-shelf (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
8c2e0ae0-6c31-4fb2-a558-3f92d99092d8,Purchase off-the-shelf (No),18 (60.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
309da97b-b7ef-4e0f-a311-a8294e055eae,Purchase off-the-shelf (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
e6189c0e-9bd5-4ba6-91b2-dbd33b170c2f,Purchase off-the-shelf (No),10 (33.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7d9edf49-18e7-4161-8337-a3ca85af7c63,Purchase off-the-shelf (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
7e7dd7ab-3689-422e-a632-a33d4b64d457,Purchase off-the-shelf (No),6 (20.0),18f7fc60-09a2-4caa-a7ef-917e96b1af87
228bf8ea-ef39-4f62-8008-bdabe9904163,Purchase off-the-shelf (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
d3612088-7a2f-4f89-84dd-e5d920e92f38,Purchase off-the-shelf (No),8 (26.7),18f7fc60-09a2-4caa-a7ef-917e96b1af87
62c1b874-53f8-4f95-8051-ffe2710175bf,Purchase off-the-shelf (No),16 (53.3),18f7fc60-09a2-4caa-a7ef-917e96b1af87
